,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBuilt_Sold
484,3.044522437723423,RL,4.2528542323239575,8.95660873889395,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.5822291942764615,7.601901959875166,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,3,3,No,ALQ,6.3784261836515865,Unf,0.0,6.021023349349527,6.907755278982137,GasA,4,Y,SBrkr,6.907755278982137,0.0,0.0,6.907755278982137,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,4,1.9459101490553132,Typ,0.0,0,Detchd,7.582738488914411,Unf,0.6931471805599453,5.579729825986222,3,3,Y,0.0,4.890349128221754,0.0,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.60489448081162,WD,Normal,0.022665286535158202
485,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.576097340623111,7.60489448081162,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,No,ALQ,6.410174881966167,Unf,0.0,6.2285110035911835,7.01571242048723,GasA,4,Y,SBrkr,7.01571242048723,0.0,0.0,7.01571242048723,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,4,1.791759469228055,Typ,0.6931471805599453,4,Attchd,7.576097340623111,Unf,0.6931471805599453,5.579729825986222,3,3,Y,0.0,4.394449154672439,4.795790545596741,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.605890001053122,WD,Normal,0.02979266043001072
486,3.044522437723423,RL,4.382026634673881,9.238927828828094,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.583756300707112,7.583756300707112,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.1298987149230735,3,3,CBlock,3,3,No,ALQ,6.729824070489475,Unf,0.0,5.472270673671475,6.97914527506881,GasA,3,Y,SBrkr,6.97914527506881,0.0,0.0,6.97914527506881,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Attchd,7.583756300707112,RFn,1.0986122886681098,6.246106765481563,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.60489448081162,WD,Normal,0.021138180104507853
487,3.044522437723423,RL,4.2626798770413155,9.412791300065303,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1.791759469228055,1.9459101490553132,7.586803535162581,7.586803535162581,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,Av,ALQ,6.906754778648554,Unf,0.0,6.18826412308259,7.3031700512368,GasA,4,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,Typ,0.6931471805599453,3,Attchd,7.586803535162581,Unf,1.0986122886681098,6.1903154058531475,3,3,Y,5.41610040220442,0.0,0.0,0.0,5.198497031265826,0.0,,,,0.0,1.0986122886681098,7.60489448081162,WD,Normal,0.018090945649039014
488,5.25227342804663,RL,4.110873864173311,9.287394001418473,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,1.791759469228055,1.6094379124341003,7.550135342488429,7.58629630715272,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,2,No,BLQ,6.499787040655854,Unf,0.0,5.673323267171493,6.86171134048073,GasA,3,N,FuseA,7.4770384723196965,6.47543271670409,0.0,7.789454566086673,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,3,2.3978952727983707,Mod,0.6931471805599453,4,Attchd,7.58629630715272,Unf,1.0986122886681098,6.255750041753367,3,2,N,4.962844630259907,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.604396348796338,ConLD,Normal,0.0542610063079092
489,5.198497031265826,RM,3.091042453358316,7.3310603052186325,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,1.6094379124341003,2.1972245773362196,7.58629630715272,7.602401335665818,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4,3,Av,GLQ,6.246106765481563,Unf,0.0,4.7535901911063645,6.447305862541213,GasA,3,Y,SBrkr,6.447305862541213,0.0,0.0,6.447305862541213,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4,1.3862943611198906,Typ,0.0,0,Attchd,7.58629630715272,Unf,0.6931471805599453,5.659482215759621,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.605890001053122,WD,Normal,0.019593693900401554
490,5.081404364984463,RM,4.2528542323239575,7.888334500738654,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,1.791759469228055,1.9459101490553132,7.589335823170617,7.589335823170617,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,Mn,Unf,0.0,Unf,0.0,5.579729825986222,5.579729825986222,GasA,3,Y,SBrkr,6.424869023905388,6.535241271013659,0.0,7.173958319756794,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.6094379124341003,Typ,0.6931471805599453,4,BuiltIn,7.589335823170617,Fin,0.6931471805599453,5.820082930352362,3,3,Y,4.955827057601261,3.2188758248682006,0.0,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.605392364814935,WD,Normal,0.01605654164431769
491,3.9318256327243257,RL,4.382026634673881,9.158099260130491,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,1.9459101490553132,2.0794415416798357,7.571473648851271,7.576097340623111,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,6.0014148779611505,Rec,5.111987788356544,5.476463551931511,6.693323668269949,GasA,3,Y,FuseA,6.8658910748834385,6.431331081933479,0.0,7.364547014255642,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.791759469228055,Typ,1.0986122886681098,3,Attchd,7.571473648851271,Unf,0.6931471805599453,5.484796933490655,3,3,Y,0.0,0.0,3.4965075614664802,0.0,0.0,0.0,,MnPrv,,0.0,2.1972245773362196,7.604396348796338,WD,Normal,0.03292269994506736
492,4.110873864173311,RL,4.663439094112067,9.653679132512428,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,1.791759469228055,7.604396348796338,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,4,Y,SBrkr,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,Typ,0.0,0,Attchd,7.604396348796338,RFn,1.0986122886681098,6.063785208687608,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.604396348796338,New,Partial,0.0
493,3.044522437723423,RL,4.2626798770413155,8.978660489639687,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,1.9459101490553132,7.581209826196346,7.581209826196346,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,5.926926025970411,LwQ,6.278521424165844,5.8971538676367405,7.146772179452637,GasA,3,Y,FuseA,7.146772179452637,0.0,0.0,7.146772179452637,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.6931471805599453,2,Detchd,7.583247524303362,Unf,0.6931471805599453,5.733341276897746,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.605392364814935,WD,Normal,0.024182538618588545
494,3.4339872044851463,RM,3.9318256327243257,8.663023639627777,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,1.791759469228055,2.1972245773362196,7.569927655242652,7.599401333415815,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,No,Unf,0.0,Unf,0.0,5.25227342804663,5.25227342804663,GasA,4,Y,FuseA,6.787844982309579,0.0,0.0,6.787844982309579,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.6094379124341003,Typ,0.0,0,Attchd,7.569927655242652,Unf,0.6931471805599453,5.6131281063880705,3,3,Y,4.976733742420574,3.044522437723423,4.394449154672439,0.0,0.0,0.0,,,,0.0,2.5649493574615367,7.605890001053122,WD,Normal,0.03596234581046964
495,3.4339872044851463,C (all),4.110873864173311,8.972083182851925,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,1.6094379124341003,1.791759469228055,7.560601162768557,7.576097340623111,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,6.206575926724928,Unf,0.0,5.420534999272286,6.580639137284949,GasA,3,N,FuseA,6.580639137284949,0.0,0.0,6.580639137284949,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.6094379124341003,Typ,0.0,0,,7.590404248557538,,0.0,0.0,0,0,N,0.0,6.261491684321042,4.7535901911063645,0.0,0.0,0.0,,GdWo,,0.0,2.4849066497880004,7.605890001053122,WD,Abnorml,0.04528883828456465
496,3.044522437723423,RL,4.2528542323239575,9.448805939388178,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,2.1972245773362196,1.791759469228055,7.597396320212795,7.597897950521784,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,No,GLQ,7.116394144093465,Unf,0.0,7.585788821732034,8.071218539969863,GasA,5,Y,SBrkr,8.079927770758275,0.0,0.0,8.079927770758275,0.6931471805599453,0.0,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,4,2.3978952727983707,Typ,0.6931471805599453,4,Attchd,7.597396320212795,RFn,1.0986122886681098,6.304448802421981,3,3,Y,5.579729825986222,4.330733340286331,5.676753802268282,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.60489448081162,WD,Normal,0.00749816059882491
497,3.9318256327243257,RL,4.110873864173311,9.118334726180159,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,2.0794415416798357,1.9459101490553132,7.563200592358071,7.576097340623111,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,3,No,Rec,5.799092654460526,Unf,0.0,6.548219102762372,6.934397209928558,GasA,5,Y,SBrkr,7.033506484287697,6.5337888379333435,0.0,7.507141079727608,0.6931471805599453,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,Typ,0.0,0,Detchd,7.563200592358071,Unf,0.6931471805599453,5.484796933490655,3,3,N,0.0,4.61512051684126,0.0,0.0,0.0,0.0,,GdPrv,,0.0,1.9459101490553132,7.605392364814935,WD,Normal,0.042191772456863674
498,3.044522437723423,RL,4.189654742026425,8.962007209588313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.584773077612199,7.60339933974067,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.499809670330265,3,3,PConc,3,3,No,ALQ,6.111467339502679,Unf,0.0,6.028278520230698,6.762729506931879,GasA,5,Y,SBrkr,6.802394763324311,0.0,0.0,6.802394763324311,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,4,1.791759469228055,Typ,0.0,0,Attchd,7.584773077612199,Fin,0.6931471805599453,5.666426688112432,3,3,Y,4.174387269895637,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,1.9459101490553132,7.605890001053122,WD,Normal,0.021116923440922974
499,3.044522437723423,RL,4.2626798770413155,8.927446816256198,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.580189417944541,7.593877844605118,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,4.718498871295094,LwQ,5.634789603169249,6.259581464064923,6.816735880594968,GasA,2,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,Typ,0.0,0,Attchd,7.580189417944541,Fin,0.6931471805599453,5.697093486505405,3,3,Y,2.5649493574615367,5.655991810819852,0.0,0.0,0.0,0.0,,MnWw,Shed,6.175867270105761,1.9459101490553132,7.60489448081162,WD,Normal,0.02470506286707863
500,5.081404364984463,RM,3.091042453358316,7.544861068658458,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1.9459101490553132,1.791759469228055,7.587817219993427,7.587817219993427,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.655991810819852,3,3,CBlock,3,3,No,BLQ,5.877735781779639,Unf,0.0,5.75890177387728,6.511745329644728,GasA,3,Y,SBrkr,6.511745329644728,6.304448802421981,0.0,7.105786129481271,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,Typ,0.0,0,Detchd,7.587817219993427,Unf,0.6931471805599453,5.579729825986222,3,3,Y,4.976733742420574,3.367295829986474,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.60489448081162,WD,Normal,0.017077260818192386
501,4.110873864173311,FV,4.330733340286331,9.190545744648004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2.0794415416798357,1.791759469228055,7.603897968521881,7.603897968521881,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,5.993961427306569,Unf,0.0,6.1463292576688975,6.7650389767805414,GasA,4,Y,SBrkr,6.7650389767805414,6.805722553416985,0.0,7.478169694159785,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,Typ,0.0,0,Attchd,7.603897968521881,RFn,1.0986122886681098,6.403574197934815,3,3,Y,0.0,4.6913478822291435,0.0,0.0,0.0,0.0,,,,0.0,1.0986122886681098,7.605392364814935,WD,Normal,0.0014943962930535903
502,3.044522437723423,RL,4.2626798770413155,9.123801610558944,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.583756300707112,7.583756300707112,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,ALQ,6.54965074223381,GLQ,4.574710978503383,6.042632833682381,7.102499355774649,GasA,5,Y,SBrkr,7.102499355774649,0.0,0.0,7.102499355774649,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Detchd,7.583756300707112,Unf,1.0986122886681098,6.135564891081739,2,2,Y,0.0,0.0,5.220355825078324,0.0,0.0,0.0,,GdPrv,Shed,5.993961427306569,1.6094379124341003,7.60489448081162,WD,Normal,0.021138180104507853
503,3.044522437723423,RL,4.61512051684126,9.655218482441182,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,2.0794415416798357,2.1972245773362196,7.580699752224563,7.599901959208498,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,ALQ,7.129297548929373,Unf,0.0,5.541263545158426,7.31455283232408,GasA,3,Y,SBrkr,7.496652438168283,0.0,0.0,7.496652438168283,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,3,1.9459101490553132,Typ,1.0986122886681098,3,Attchd,7.580699752224563,Fin,1.0986122886681098,6.184148890937483,3,3,Y,0.0,4.007333185232471,0.0,0.0,5.087596335232384,0.0,,GdWo,,0.0,1.3862943611198906,7.606387389772652,WD,Normal,0.025687637548089448
504,5.081404364984463,RL,3.2188758248682006,7.744569809354496,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,1.9459101490553132,1.791759469228055,7.5883236773352225,7.5883236773352225,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,No,ALQ,5.552959584921617,Rec,6.206575926724928,4.6443908991413725,6.752270376141742,GasA,3,Y,SBrkr,6.752270376141742,6.148468295917647,0.0,7.187657164114956,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.6931471805599453,2,Attchd,7.5883236773352225,Unf,1.0986122886681098,6.089044875446846,3,3,Y,5.564520407322694,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.605890001053122,WD,Normal,0.017566323717899124
505,4.51085950651685,RM,4.110873864173311,8.935508711503221,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,1.791759469228055,1.791759469228055,7.577121930876679,7.577121930876679,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.8888779583328805,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,6.8679744089702925,6.8679744089702925,GasA,4,Y,SBrkr,6.8679744089702925,6.90875477931522,0.0,7.581209826196346,0.0,0.0,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,3,2.3978952727983707,Typ,0.0,0,Detchd,7.577121930876679,Unf,1.0986122886681098,5.993961427306569,3,3,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.605890001053122,COD,Normal,0.028768070176442784
506,4.110873864173311,RL,4.394449154672439,9.164819856674374,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2.1972245773362196,1.791759469228055,7.597897950521784,7.598399329323964,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.836281906951478,4,3,PConc,4,3,No,GLQ,5.942799375126701,Unf,0.0,5.986452005284438,6.656726524178391,GasA,5,Y,SBrkr,6.97166860472579,6.741700694652055,0.0,7.555905093611346,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.1972245773362196,Typ,0.6931471805599453,3,Attchd,7.597897950521784,RFn,1.0986122886681098,6.156978985585555,3,3,Y,5.209486152841421,4.406719247264253,0.0,0.0,0.0,0.0,,,,0.0,2.302585092994046,7.604396348796338,WD,Normal,0.00649839827455434
507,3.044522437723423,FV,4.330733340286331,8.969923491991516,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.9459101490553132,1.791759469228055,7.605890001053122,7.605890001053122,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,3.332204510175204,Unf,0.0,7.083387847625295,7.105786129481271,GasA,5,Y,SBrkr,7.105786129481271,0.0,0.0,7.105786129481271,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,4,1.6094379124341003,Typ,0.0,0,Attchd,7.605890001053122,Fin,1.0986122886681098,6.517671272912275,3,3,Y,0.0,4.634728988229636,0.0,0.0,0.0,0.0,,,,0.0,2.302585092994046,7.605890001053122,New,Partial,0.0
508,4.2626798770413155,RM,4.110873864173311,9.169622538697624,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2.0794415416798357,2.302585092994046,7.564757012905729,7.603897968521881,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3,3,No,Rec,4.955827057601261,Unf,0.0,6.3080984415095305,6.536691597591305,GasA,5,Y,SBrkr,6.536691597591305,6.536691597591305,0.0,7.229113877793302,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,Typ,0.6931471805599453,4,Detchd,7.564757012905729,Unf,1.0986122886681098,5.8888779583328805,3,3,N,0.0,0.0,4.762173934797756,0.0,0.0,0.0,,,,0.0,2.3978952727983707,7.605392364814935,WD,Normal,0.04063535190920575
509,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,1.9459101490553132,7.580699752224563,7.580699752224563,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.890349128221754,3,3,CBlock,3,3,No,ALQ,6.899723107284872,Unf,0.0,3.9318256327243257,6.948897222313312,GasA,5,Y,SBrkr,6.948897222313312,0.0,0.0,6.948897222313312,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Attchd,7.580699752224563,RFn,0.6931471805599453,5.602118820879701,3,3,Y,5.41610040220442,4.48863636973214,0.0,0.0,0.0,0.0,,MnPrv,,0.0,2.0794415416798357,7.605890001053122,WD,Normal,0.025190248828558914
510,3.044522437723423,RL,4.330733340286331,9.586033321750676,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.5766097669730375,7.601402334583733,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,4.2626798770413155,4,3,CBlock,3,3,No,BLQ,6.478509642208569,Rec,5.198497031265826,5.187385805840755,6.9167150203536085,GasA,5,Y,SBrkr,7.218176838403408,0.0,0.0,7.218176838403408,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,Min1,1.0986122886681098,3,CarPort,7.5766097669730375,Unf,0.6931471805599453,5.666426688112432,3,3,Y,5.783825182329737,3.7612001156935624,0.0,0.0,5.1298987149230735,0.0,,,Shed,7.601402334583733,1.9459101490553132,7.605890001053122,WD,Normal,0.029280234080084178
511,4.795790545596741,RL,3.713572066704308,8.823647949191303,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2.0794415416798357,1.791759469228055,7.603897968521881,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,Stone,4.553876891600541,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,7.221835825288449,7.221835825288449,GasA,5,Y,SBrkr,7.221835825288449,0.0,0.0,7.221835825288449,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,4,1.9459101490553132,Typ,0.6931471805599453,4,Attchd,7.603897968521881,RFn,1.0986122886681098,6.163314804034641,3,3,Y,4.890349128221754,3.58351893845611,0.0,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.604396348796338,New,Partial,0.0004983802744567001
512,3.044522437723423,RL,4.2626798770413155,9.116139576577355,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,1.791759469228055,1.791759469228055,7.580189417944541,7.580189417944541,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,6.257667587882639,LwQ,5.1647859739235145,5.135798437050262,6.762729506931879,GasA,3,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.791759469228055,Typ,0.0,0,Detchd,7.583247524303362,Unf,1.0986122886681098,6.437751649736401,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.604396348796338,WD,Normal,0.024206930851796926
513,3.044522437723423,RL,4.276666119016055,9.125653563808989,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1.9459101490553132,1.791759469228055,7.592870287844818,7.592870287844818,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,No,ALQ,5.820082930352362,Unf,0.0,6.618738983517219,6.98933526597456,GasA,3,Y,SBrkr,6.985641817639208,0.0,0.0,6.985641817639208,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.791759469228055,Typ,0.0,0,Attchd,7.592870287844818,Unf,1.0986122886681098,6.184148890937483,3,3,Y,4.795790545596741,0.0,5.0689042022202315,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.60489448081162,WD,Normal,0.012024192966801905
514,3.828641396489095,RL,4.02535169073515,9.2681374707024,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,1.791759469228055,1.791759469228055,7.563719668414366,7.576097340623111,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,6.645090969505644,6.645090969505644,Grav,2,N,SBrkr,6.672032945461067,0.0,0.0,6.672032945461067,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,Typ,0.0,0,Detchd,7.563719668414366,Unf,0.6931471805599453,5.303304908059076,1,1,Y,0.0,0.0,4.727387818712341,0.0,0.0,0.0,,MnPrv,,0.0,1.9459101490553132,7.60489448081162,WD,Normal,0.04117481239725329
515,3.044522437723423,RL,4.553876891600541,9.410911062438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.3978952727983707,1.791759469228055,7.605890001053122,7.605890001053122,Hip,CompShg,CemntBd,CmentBd,BrkFace,5.723585101952381,5,3,CBlock,5,3,No,GLQ,7.270312886079025,Unf,0.0,6.3473892096560105,7.604396348796338,GasA,5,Y,SBrkr,7.611347717403621,0.0,0.0,7.611347717403621,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,5,2.302585092994046,Typ,0.6931471805599453,4,Attchd,7.605890001053122,Fin,1.3862943611198906,6.803505257608338,3,3,Y,5.056245805348308,4.007333185232471,0.0,0.0,0.0,0.0,,,,0.0,2.302585092994046,7.605890001053122,New,Partial,0.0
